compra,dataAssinatura,dataFimVigencia,dataInicioVigencia,dataPublicacaoDOU,fornecedor,fundamentoLegal,id,modalidadeCompra,numero,numeroProcesso,objeto,situacaoContrato,unidadeGestora,unidadeGestoraCompras,valorFinalCompra,valorInicialCompra
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-02-14,2024-02-14,2019-02-14,2019-02-22,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal:,672519676,Pregão - Registro de Preço,000022019,Sem informação,"Objeto: CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DETELFONIA MÓVEL PESSOAL - SMP (MÓVEL X MÓVEL EMÓVEL X FIXO E DADOS), COM RFORNECIMENTO DE APARELHOS EM REGIME DE COMODATO, VINCULADO AO PREGÃO ELETRÔNICONº 1/2018 - MPOG, COM SEUS ANEXOS.",Não se aplica,"{'codigo': '110102', 'nome': 'SUPERINTENDENCIA REG. DE ADMIN. DA 2ª REGIAO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '63000', 'cnpj': '26994558000123', 'sigla': 'AGU', 'nome': 'Advocacia-Geral da União - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '63000', 'sigla': 'AGU', 'nome': 'Advocacia-Geral da União'}}","{'codigo': '110102', 'nome': 'SUPERINT. DE ADMINISTRACAO NO RIO DE JANEIRO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20114', 'cnpj': '', 'sigla': '', 'nome': 'ADVOCACIA-GERAL DA UNIAO AGU'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",6359.2,17928.8
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-02-07,2022-02-17,2019-02-18,2019-02-08,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: LEI 8.666/93,672519932,Pregão - Registro de Preço,000012019,Sem informação,"Objeto: CONTRATAÇÃO DE EMPRESA PARA  PRESTAÇÃODE SERVIÇO TELEFÔNICO FIXO COMUTADO - STFC (FIXO-FIXO E FIXO-MÓVEL) E DE SERVIÇO MÓVEL PESSOAL - SMP (MÓVEL-MÓVEL E MÓVEL-FIXO E DADOS), NASMODALIDADES LOCAL, E LONGA DISTÂNCIA NACIONAL (LDN) A SER EXECUTADO DE FORMA CONTÍNUA.",Não se aplica,"{'codigo': '160139', 'nome': 'HOSPITAL DE GUARNICAO DE JOAO PESSOA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52121', 'cnpj': '00394452000103', 'sigla': 'CMDO EXÉRCITO', 'nome': 'Comando do Exército'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'codigo': '160139', 'nome': 'HOSPITAL DE GUARNICAO DE JOAO PESSOA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52121', 'cnpj': '', 'sigla': '', 'nome': 'COMANDO DO EXERCITO'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",3514.14,6043.2
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-02-20,2025-02-20,2019-02-20,2019-03-29,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: LEI 8666/93,672520124,Pregão - Registro de Preço,000212019,Sem informação,Objeto: SERVIÇO TELEFONICO FIXO COMUTADO STFC ESERVIÇO MOVEL PESSOAL SMP.,Não se aplica,"{'codigo': '373083', 'nome': 'DIV.EXECUTIVA DE FINANCAS-DAF.2 INCRA-SEDE/DF', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '22201', 'cnpj': '03204421000122', 'sigla': 'INCRA', 'nome': 'Instituto Nacional de Colonização e Reforma Agrária'}, 'orgaoMaximo': {'codigo': '49000', 'sigla': 'MDA', 'nome': 'Ministério do Desenvolvimento Agrário e Agricultura Familiar'}}","{'codigo': '373083', 'nome': 'INCRA-SEDE/DF', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '22201', 'cnpj': '', 'sigla': '', 'nome': 'INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",98909.12,175827.56
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-02-21,2021-03-01,2019-03-01,2019-03-15,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","Fundamento Legal: LEI Nº 8.666, DE 21/06/1993,  LEI Nº 10.520, DE 17/07/200",672520892,Pregão - Registro de Preço,000012019,Sem informação,"Objeto: CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇO TELEFÔNICO FIXO COMUTADO- STFC (FIXO-FIXO E FIXO-MÓVEL) NAS MODALIDADES LOCAL, LONGA DISTÂNCIA NACIONAL E LONGA DISTÂNCIA INTERNACIONAL, A SER EXECUTADO DE FORMA CONTÍNUA NAS DEPENDÊNCIAS DO NÚCLEO REGIONAL DE AVIAÇÃO CIVIL DA ANAC EM RECIFE-NURAC/REC.",Não se aplica,"{'codigo': '113218', 'nome': 'NUCLEO REG. DE AVIACAO CIVIL DE RECIFE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '62201', 'cnpj': '07947821000189', 'sigla': 'ANAC', 'nome': 'Agência Nacional de Aviação Civil'}, 'orgaoMaximo': {'codigo': '68000', 'sigla': 'MIN. PORTOS', 'nome': 'Ministério de Portos e Aeroportos'}}","{'codigo': '113218', 'nome': 'UNIDADE REGIONAL DE RECIFE - ANAC', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '62201', 'cnpj': '', 'sigla': '', 'nome': 'AGENCIA NACIONAL DE AVIACAO CIVIL'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",21881040.74,21881040.74
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-03-07,2024-12-13,2019-03-08,2019-03-11,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: LEI 8666 DE 1993 E ALTERAÇÕES,672521340,Pregão - Registro de Preço,000092019,Sem informação,"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO TELEFÔNICO FIXO COMUTADOSTFC ( FIXO-FIXO E FIXO-MÓVEL)A SER EXECUTADO DE FORMA CONTÍNUA, CONFORME AS ESPECIFICAÇÕES CONSTANTES DO EDITAL E SEUS ANEXOS.",Não se aplica,"{'codigo': '150004', 'nome': 'SUBSECRETARIA DE TEC. DA INF. E COMUNICACAO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26000', 'cnpj': '00394445000101', 'sigla': 'MEC', 'nome': 'Ministério da Educação - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'codigo': '150004', 'nome': 'SUBSECRETARIA DE TEC INFORMAÇÃO E COMUNICAÇÃO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA EDUCACAO'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",271907.52,375258.24
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-03-13,2025-03-12,2019-03-13,2019-03-15,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","Fundamento Legal: LEI N° 10.520/2002, DEC. N°S 7.892/2013, 2.271,1997, IN N",672521788,Pregão - Registro de Preço,000062019,Sem informação,"Objeto: PRESTAÇÃO DE SERVIÇO TELEFÔNICO FIXO COMUTADO - STFC (FIXO-FIXO E FIXO-MÓVEL) E DE SERVIÇO MÓVEL PESSOAL - SMP (MÓVEL-MÓVEL, MÓVEL-FIXO E DADOS), NAS MODALIDADES LOCAL,LONGA DISTÂNCIA NACIONAL (LDN) E LONGA DISTÂNCIA INTERNACIONAL (LDI) A SER EXECUTADO DE FORMA CONTÍNUA.",Não se aplica,"{'codigo': '320004', 'nome': 'COORDENACAO GERAL DE RECURSOS LOGISTICOS-CGRL', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '32000', 'cnpj': '37115383000153', 'sigla': 'MME', 'nome': 'Ministério de Minas e Energia - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '32000', 'sigla': 'MME', 'nome': 'Ministério de Minas e Energia'}}","{'codigo': '320004', 'nome': 'MME-CGC-COORD.GERAL DE RECURSOS LOGISTICOS/DF', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '32000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DE MINAS E ENERGIA - MME'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",216423.83,329111.8
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-03-15,2023-03-15,2019-03-15,2019-03-19,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","Fundamento Legal: ART. 57, II, DA LEI Nº. 8.666/93",672522236,Pregão - Registro de Preço,000352019,Sem informação,"Objeto: CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO TELEFÔNICO FIXO COMUTADO - STFC (FIXO-FIXO E FIXO-MÓVEL) E DE SERVIÇO MÓVEL PESSOAL- SMP (MÓVEL-MÓVEL, MÓVEL-FIXO E DADOS), NAS MODALIDADE LOCAL, LONGA DISTÂNCIA NACIONAL (LDN)E LONGA DISTÂNCIA INTERNACIONAL (LDI) A SER EXECUTADO DE FORMA CONTÍNUA.",Não se aplica,"{'codigo': '194035', 'nome': 'FUNDACAO NACIONAL DOS POVOS INDIGENAS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '30202', 'cnpj': '00059311000126', 'sigla': 'FUNAI', 'nome': 'Fundação Nacional dos Povos Indígenas'}, 'orgaoMaximo': {'codigo': '84000', 'sigla': 'MPI', 'nome': 'Ministério dos Povos Indígenas'}}","{'codigo': '194035', 'nome': 'DIRETORIA DE ADMINISTRAÇÃO E GESTÃO - FUNAI', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '30202', 'cnpj': '', 'sigla': '', 'nome': 'FUNDACAO NACIONAL DO INDIO'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",26628.0,49080.0
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-03-18,2021-03-18,2019-03-18,2019-03-22,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: LEI 8.666/93 E LEGISLAÇÃO CORRELATA,672522364,Pregão - Registro de Preço,000022019,Sem informação,"Objeto: CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO TELEFÔNICO FIXO COMUTADO - STFS ( FIXO-FIXO E FIXO-MÓVEL), NA MODALIDADE LOCAL, A SER EXECUTADO DE FORMA CONTÍNUA.",Não se aplica,"{'codigo': '530001', 'nome': 'MIDR/ADMINISTRACAO GERAL', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '53000', 'cnpj': '03353358000196', 'sigla': 'MIDR', 'nome': 'Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '53000', 'sigla': 'MIDR', 'nome': 'Ministério da Integração e do Desenvolvimento Regional'}}","{'codigo': '530001', 'nome': 'DIRETORIA DE ADMINISTRAÇÃO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '53000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTÉRIO DA INTEGRAÇÃO E DESENV. REGIONAL'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",15498359.9,7951.5
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-03-20,2022-03-20,2019-03-20,2021-03-15,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",,672522684,Pregão - Registro de Preço,000192019,Sem informação,"Objeto: O PRESENTE INSTRUMENTO TEM POR OBJETO A CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO TELEFÔNICO FIXO COMUTADO - STFC (FIXO-FIXO E FIXO-MÓVEL) E DE SERVIÇO MÓVEL PESSOAL - SMP (MÓVEL-MÓVEL, MÓVEL-FIXO  E DADOS), NAS  MODALIDADES LOCAL,  LONGA DISTÂNCIA NACIONAL (LDN)  E LONGA DISTÂNCIA INTERNACIONAL (LDI) A SER EXECUTADO DE  FORMA CONTÍNUA,  CONFORME  AS ESPECIFICAÇÕES E CONDIÇÕES CONSTANTES DESTE INSTRUMENTO E SEUS ANEXOS.",Não se aplica,"{'codigo': '495110', 'nome': 'COMPANHIA DE PESQUISA DE RECURSOS MINERAIS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '29208', 'cnpj': '00091652000189', 'sigla': 'CPRM', 'nome': 'Companhia de Pesquisa de Recursos Minerais'}, 'orgaoMaximo': {'codigo': '32000', 'sigla': 'MME', 'nome': 'Ministério de Minas e Energia'}}","{'codigo': '495110', 'nome': 'COMPANHIA DE PESQUISA DE RECURSOS MINERAIS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '29208', 'cnpj': '', 'sigla': '', 'nome': 'COMPANHIA DE PESQUISA DE RECURSOS MINERAIS'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",30906.94,61813.88
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-03-26,2021-03-25,2019-03-26,2019-04-22,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: 8666/93.,672523068,Pregão - Registro de Preço,000002019,Sem informação,Objeto: SERVIÇO DE TELEFONIA FIXA COMUTADAFIXO-FIXO FIXO-MÓVEL.,Não se aplica,"{'codigo': '530001', 'nome': 'MIDR/ADMINISTRACAO GERAL', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '53000', 'cnpj': '03353358000196', 'sigla': 'MIDR', 'nome': 'Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '53000', 'sigla': 'MIDR', 'nome': 'Ministério da Integração e do Desenvolvimento Regional'}}","{'codigo': '530001', 'nome': 'DIRETORIA DE ADMINISTRAÇÃO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '53000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTÉRIO DA INTEGRAÇÃO E DESENV. REGIONAL'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",20678074.14,157398.6
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-03-27,2024-03-27,2019-03-27,2019-03-29,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: LEI 8.666/1993 E LEGISLAÇÕES COMPLEMENTARES.,672523260,Pregão - Registro de Preço,000022019,Sem informação,"Objeto: PRESTAÇÃO DE SERVIÇO TELEFÔNICO FIXO COMUTADO (FIXO-FIXO E FIXO-MÓVEL) E DE SERVIÇO MÓVEL PESSOAL (MÓVEL-MÓVEL, MÓVEL-FIXO E DADOS),NAS MODALIDADES LOCAL, LONGA DISTÂNCIA NACIONALE LONGA DISTÂNCIA INTERNACIONAL",Não se aplica,"{'codigo': '158195', 'nome': 'UNIVERSIDADE FEDERAL DE CAMPINA GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26252', 'cnpj': '05055128000176', 'sigla': 'UFCG', 'nome': 'Universidade Federal de Campina Grande'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'codigo': '158195', 'nome': 'UNIVERSIDADE FEDERAL DE CAMPINA GRANDE PB', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26252', 'cnpj': '', 'sigla': '', 'nome': 'UNIVERSIDADE FEDERAL DE CAMPINA GRANDE'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",50365.61,71509.0
"{'numero': '000012018', 'objeto': 'Objeto: Pregão Eletrônico -  Registro de Preços para contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado   STFC (fixo-fixo e fixo-móvel) e de Serviço Móvel Pessoal - SMP (Móvel-Móvel, Móvel-Fixo e dados), nas modalidades Local, Longa Distância Nacional (LDN) e Longa Distância Internacional (LDI) a ser executado de forma contínua, conforme as especificações e condições constantes do Edital e seus anexos.', 'numeroProcesso': '04310000241201681', 'contatoResponsavel': 'VIRGINIA BRACARENSE LOPES'}",2019-04-01,2024-04-01,2019-04-01,2019-04-30,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",,672523964,Pregão - Registro de Preço,000072019,Sem informação,"Objeto: CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO TELEFÔNICO FIXO COMUTADO - STFC E DESERVIÇO MÓVEL PESSOAL - SMP, NAS MODALIDADES LOCAL, LONGA DISTÂNCIA NACIONAL E LONGA DISTÂNCIA INTERNACIONAL A SER EXECUTADO DE FORMA CONTÍNUA, CONFORME AS ESPECIFICAÇÕES E CONDIÇÕES CONSTANTES NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.",Não se aplica,"{'codigo': '390004', 'nome': 'SUBSECRETARIA PLAN.,ORC.E ADM.-ADMINISTRATIVO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '39000', 'cnpj': '37115342000167', 'sigla': 'MTR', 'nome': 'Ministério dos Transportes - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '39000', 'sigla': 'MTR', 'nome': 'Ministério dos Transportes'}}","{'codigo': '390004', 'nome': 'COORD.GERAL DE RECURSOS LOGÍSTICOS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '29000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA INFRA-ESTRUTURA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",376349.83,48189192.7
